order_id,creation_time,product_ids
9964,2022-08-29 14:59:22.000000,"{56, 75, 70}"
9971,2022-08-29 15:02:24.000000,"{57, 24, 20, 28}"
9991,2022-08-29 15:08:05.000000,"{16, 47, 75}"
10023,2022-08-29 15:21:12.000000,"{56, 63}"
10024,2022-08-29 15:21:27.000000,"{74, 50}"
10035,2022-08-29 15:24:30.000000,"{80, 57, 22, 79, 64}"
10050,2022-08-29 15:28:48.000000,"{71, 15, 26, 45}"
10062,2022-08-29 15:33:06.000000,"{41, 35, 29}"
10097,2022-08-29 15:47:14.000000,"{15, 39, 1, 56, 79}"
10102,2022-08-29 15:49:43.000000,"{3, 77, 47, 76, 5}"
10104,2022-08-29 15:50:31.000000,"{80, 64, 1}"
10114,2022-08-29 15:53:28.000000,"{72, 76, 74, 37, 60, 10}"
10116,2022-08-29 15:54:27.000000,"{30, 5, 6, 3, 37}"
10143,2022-08-29 16:03:45.000000,"{3, 8, 23, 62}"
10144,2022-08-29 16:03:56.000000,"{21, 37, 77, 34}"
10172,2022-08-29 16:14:32.000000,"{24, 63, 72, 57}"
10182,2022-08-29 16:18:24.000000,"{14, 63, 31, 8, 24}"
10190,2022-08-29 16:20:40.000000,"{54, 82, 84}"
10197,2022-08-29 16:22:05.000000,"{5, 82, 76, 56, 47}"
10198,2022-08-29 16:22:43.000000,"{86, 65, 20, 25}"
10201,2022-08-29 16:24:33.000000,"{4, 39}"
10208,2022-08-29 16:26:33.000000,"{7, 30}"
10213,2022-08-29 16:30:34.000000,"{70, 76, 71}"
10221,2022-08-29 16:33:31.000000,"{62, 1, 58, 20, 30}"
10259,2022-08-29 16:47:49.000000,"{31, 16, 63}"
10260,2022-08-29 16:47:55.000000,"{83, 80, 25}"
10279,2022-08-29 16:54:36.000000,"{51, 62, 70, 67}"
10296,2022-08-29 17:02:24.000000,"{54, 3, 1, 46, 16, 20}"
10325,2022-08-29 17:11:07.000000,"{63, 61, 30}"
10340,2022-08-29 17:15:28.000000,"{5, 78, 56, 29, 41, 14}"
10343,2022-08-29 17:15:56.000000,"{10, 62, 76, 40}"
10345,2022-08-29 17:16:54.000000,"{23, 40}"
10401,2022-08-29 17:31:42.000000,"{77, 39, 57, 56}"
10406,2022-08-29 17:33:56.000000,{84}
10426,2022-08-29 17:40:11.000000,{21}
10431,2022-08-29 17:40:49.000000,"{37, 38}"
10444,2022-08-29 17:44:51.000000,"{82, 38, 60, 84}"
10449,2022-08-29 17:46:04.000000,"{8, 71, 65, 65, 45}"
10470,2022-08-29 17:51:02.000000,"{53, 30, 69}"
10527,2022-08-29 18:12:31.000000,"{75, 71, 54, 3}"
10528,2022-08-29 18:12:56.000000,"{14, 21, 11, 54}"
10534,2022-08-29 18:13:50.000000,"{10, 83}"
10538,2022-08-29 18:14:19.000000,"{72, 40, 62}"
10559,2022-08-29 18:21:52.000000,"{84, 40, 45, 24}"
10566,2022-08-29 18:25:36.000000,{40}
10573,2022-08-29 18:29:24.000000,"{30, 42}"
10576,2022-08-29 18:30:37.000000,"{12, 40, 67, 74, 67, 5}"
10577,2022-08-29 18:30:46.000000,"{9, 3, 27, 74, 67, 65}"
10579,2022-08-29 18:31:03.000000,"{1, 62, 76}"
10589,2022-08-29 18:32:49.000000,"{54, 24, 22}"
10602,2022-08-29 18:36:07.000000,"{24, 62, 9, 84, 75}"
10609,2022-08-29 18:38:35.000000,"{43, 12, 27}"
10613,2022-08-29 18:40:07.000000,"{40, 65, 39}"
10618,2022-08-29 18:41:30.000000,"{83, 67, 23, 35}"
10631,2022-08-29 18:44:43.000000,"{44, 69, 17, 30, 1}"
10635,2022-08-29 18:46:18.000000,"{76, 65, 65, 70}"
10655,2022-08-29 18:53:46.000000,"{3, 26, 25, 83}"
10656,2022-08-29 18:54:11.000000,"{39, 62, 7, 64, 33, 58}"
10676,2022-08-29 18:59:12.000000,"{27, 3}"
10680,2022-08-29 19:00:23.000000,"{40, 12, 79}"
10682,2022-08-29 19:01:20.000000,"{60, 41, 25, 30, 53}"
10685,2022-08-29 19:02:29.000000,{77}
10695,2022-08-29 19:04:47.000000,"{64, 21, 62, 65}"
10706,2022-08-29 19:06:41.000000,"{49, 62}"
10709,2022-08-29 19:07:18.000000,"{53, 32, 6, 70, 49}"
10714,2022-08-29 19:08:46.000000,"{54, 67, 42}"
10716,2022-08-29 19:08:53.000000,"{30, 20}"
10729,2022-08-29 19:11:42.000000,"{10, 79, 27, 46}"
10738,2022-08-29 19:14:06.000000,"{65, 67, 30, 40}"
10739,2022-08-29 19:14:22.000000,"{1, 83, 57}"
10740,2022-08-29 19:14:54.000000,"{81, 47, 6}"
10747,2022-08-29 19:15:34.000000,"{15, 84, 58}"
10755,2022-08-29 19:17:43.000000,"{62, 20, 11, 7, 40}"
10762,2022-08-29 19:19:33.000000,{34}
10770,2022-08-29 19:21:18.000000,"{20, 9, 24, 40, 30}"
10780,2022-08-29 19:24:36.000000,"{69, 56, 23}"
10783,2022-08-29 19:25:33.000000,"{20, 46, 72, 10, 15}"
10784,2022-08-29 19:25:37.000000,"{6, 52, 54}"
10800,2022-08-29 19:31:31.000000,"{21, 57, 55}"
10801,2022-08-29 19:33:51.000000,"{37, 66, 77}"
10802,2022-08-29 19:34:07.000000,"{21, 6, 70, 76}"
10815,2022-08-29 19:36:15.000000,"{67, 34, 70, 27, 8, 16}"
10823,2022-08-29 19:38:47.000000,"{38, 87}"
10844,2022-08-29 19:44:08.000000,"{2, 29, 32, 38, 38}"
10857,2022-08-29 19:49:00.000000,"{19, 30}"
10868,2022-08-29 19:53:47.000000,"{76, 15, 26, 22, 76}"
10886,2022-08-29 19:59:24.000000,"{67, 49, 17}"
10922,2022-08-29 20:07:47.000000,"{56, 17}"
10942,2022-08-29 20:14:43.000000,"{26, 20, 13}"
10950,2022-08-29 20:16:28.000000,"{35, 36}"
10958,2022-08-29 20:19:41.000000,"{65, 54, 15}"
10962,2022-08-29 20:20:14.000000,"{65, 2, 60, 74}"
10969,2022-08-29 20:21:29.000000,"{65, 2, 41, 67}"
10976,2022-08-29 20:22:12.000000,"{32, 31, 15}"
10984,2022-08-29 20:23:25.000000,"{87, 53, 65}"
10987,2022-08-29 20:23:38.000000,"{41, 3, 2, 41, 49, 47}"
10988,2022-08-29 20:23:46.000000,"{87, 72}"
10992,2022-08-29 20:24:32.000000,"{51, 85}"
10998,2022-08-29 20:27:42.000000,"{23, 63}"
11006,2022-08-29 20:30:51.000000,"{20, 35, 34}"
11016,2022-08-29 20:35:09.000000,"{61, 19, 83, 45}"
11036,2022-08-29 20:38:37.000000,"{6, 74, 56, 83, 66}"
11067,2022-08-29 20:49:40.000000,"{77, 37, 12}"
11078,2022-08-29 20:53:19.000000,"{67, 73}"
11086,2022-08-29 20:55:51.000000,"{65, 60, 9}"
11090,2022-08-29 20:57:00.000000,{9}
11091,2022-08-29 20:57:33.000000,"{34, 84, 68, 54}"
11093,2022-08-29 20:58:02.000000,"{83, 26}"
11094,2022-08-29 20:58:03.000000,"{51, 41, 42, 62, 50}"
11135,2022-08-29 21:10:15.000000,"{23, 47, 35}"
11139,2022-08-29 21:11:47.000000,"{26, 46, 54, 44, 60}"
11140,2022-08-29 21:11:56.000000,"{76, 51, 14, 58}"
11141,2022-08-29 21:12:03.000000,"{23, 79, 25}"
11148,2022-08-29 21:13:24.000000,"{26, 46, 25}"
11149,2022-08-29 21:13:48.000000,"{9, 12, 25}"
11169,2022-08-29 21:20:06.000000,"{33, 57, 28, 23}"
11188,2022-08-29 21:23:54.000000,"{66, 45, 62, 56}"
11189,2022-08-29 21:24:10.000000,"{59, 74, 63, 33, 71}"
11200,2022-08-29 21:27:39.000000,"{65, 38, 75}"
11202,2022-08-29 21:28:27.000000,{16}
11203,2022-08-29 21:28:50.000000,"{27, 72, 65, 4}"
11249,2022-08-29 21:44:13.000000,"{29, 71, 5, 5, 70, 83}"
11253,2022-08-29 21:45:24.000000,"{74, 82}"
11272,2022-08-29 21:52:48.000000,"{67, 38, 46, 32, 66}"
11276,2022-08-29 21:53:26.000000,{3}
11296,2022-08-29 21:56:40.000000,"{24, 6}"
11297,2022-08-29 21:56:54.000000,"{34, 7, 5}"
11300,2022-08-29 21:58:43.000000,"{74, 65}"
11301,2022-08-29 21:58:51.000000,"{20, 84}"
11304,2022-08-29 21:59:21.000000,{65}
11323,2022-08-29 22:07:38.000000,"{43, 23, 8, 28, 57}"
11349,2022-08-29 22:17:39.000000,"{78, 38, 8, 25}"
11354,2022-08-29 22:20:52.000000,"{67, 76}"
11365,2022-08-29 22:24:02.000000,"{35, 42, 23}"
11366,2022-08-29 22:24:11.000000,"{67, 34, 6, 82, 9}"
11368,2022-08-29 22:24:49.000000,"{65, 20, 69, 20}"
11380,2022-08-29 22:30:04.000000,"{70, 60}"
11394,2022-08-29 22:34:11.000000,"{3, 50, 8}"
11401,2022-08-29 22:37:52.000000,"{1, 9, 47, 40}"
11404,2022-08-29 22:40:00.000000,"{2, 84, 74, 58, 28}"
11406,2022-08-29 22:40:35.000000,"{7, 70}"
11407,2022-08-29 22:41:03.000000,"{78, 1, 40}"
11417,2022-08-29 22:44:45.000000,"{26, 3, 1, 50}"
11426,2022-08-29 22:46:39.000000,"{54, 40, 2, 65, 1}"
11441,2022-08-29 22:51:19.000000,"{33, 1, 40}"
11449,2022-08-29 22:53:38.000000,"{20, 10, 65, 76}"
11457,2022-08-29 22:58:08.000000,"{28, 70}"
11462,2022-08-29 22:59:19.000000,"{24, 70, 76, 70}"
11463,2022-08-29 22:59:43.000000,"{31, 79, 37}"
11468,2022-08-29 23:01:20.000000,"{62, 58}"
11469,2022-08-29 23:01:29.000000,"{10, 79, 21, 41}"
11500,2022-08-29 23:11:54.000000,"{55, 34, 20, 34, 46}"
11507,2022-08-29 23:13:11.000000,"{30, 23}"
11518,2022-08-29 23:16:45.000000,"{26, 5}"
11541,2022-08-29 23:28:58.000000,"{38, 86}"
11552,2022-08-29 23:34:28.000000,"{21, 5, 17}"
11555,2022-08-29 23:35:30.000000,"{83, 1, 25}"
11563,2022-08-29 23:39:10.000000,"{47, 3, 63, 30, 54}"
11565,2022-08-29 23:39:34.000000,"{4, 5, 31, 31}"
11581,2022-08-29 23:44:56.000000,"{63, 67, 62}"
11584,2022-08-29 23:45:29.000000,"{87, 31}"
11593,2022-08-29 23:48:40.000000,"{29, 39, 64, 20}"
11600,2022-08-29 23:50:04.000000,"{26, 6, 43, 78, 34}"
11602,2022-08-29 23:50:23.000000,"{4, 43}"
11606,2022-08-29 23:51:23.000000,"{32, 56, 48}"
11610,2022-08-29 23:53:22.000000,"{26, 23}"
11611,2022-08-29 23:53:54.000000,"{74, 84, 48, 17}"
11619,2022-08-29 23:57:42.000000,"{45, 78, 31, 57}"
11621,2022-08-29 23:58:00.000000,"{45, 78}"
11647,2022-08-30 00:05:56.000000,"{46, 55, 1, 52}"
11654,2022-08-30 00:07:17.000000,"{35, 54, 4, 38}"
11659,2022-08-30 00:11:37.000000,"{8, 45, 56}"
11666,2022-08-30 00:15:38.000000,"{56, 74, 76, 3}"
11669,2022-08-30 00:16:58.000000,"{74, 4, 56, 62}"
11673,2022-08-30 00:18:03.000000,"{32, 79}"
11684,2022-08-30 00:22:35.000000,"{31, 53, 49}"
11688,2022-08-30 00:25:43.000000,"{12, 57, 47}"
11692,2022-08-30 00:27:57.000000,"{32, 31, 76}"
11708,2022-08-30 00:35:16.000000,"{53, 47}"
11714,2022-08-30 00:38:25.000000,"{79, 43}"
11719,2022-08-30 00:40:57.000000,"{83, 82}"
11770,2022-08-30 01:02:34.000000,"{60, 34, 83, 4}"
11816,2022-08-30 01:23:59.000000,"{23, 70, 53, 45}"
11833,2022-08-30 01:28:44.000000,"{32, 40, 35, 34, 75}"
11838,2022-08-30 01:32:19.000000,"{57, 27, 57, 31}"
11896,2022-08-30 02:02:52.000000,"{33, 87, 66, 31}"
11903,2022-08-30 02:06:36.000000,"{25, 74, 70}"
11904,2022-08-30 02:07:42.000000,"{20, 46}"
11906,2022-08-30 02:08:56.000000,"{47, 30, 39, 52}"
11996,2022-08-30 02:59:54.000000,"{23, 31, 33}"
12000,2022-08-30 03:05:02.000000,"{23, 2, 52}"
12022,2022-08-30 03:25:45.000000,"{2, 81, 52, 27}"
12025,2022-08-30 03:27:40.000000,"{77, 9, 83, 53}"
12026,2022-08-30 03:27:56.000000,"{67, 70, 12}"
12033,2022-08-30 03:41:36.000000,"{25, 26}"
12034,2022-08-30 03:42:13.000000,{40}
12036,2022-08-30 03:43:40.000000,"{27, 62, 56}"
12043,2022-08-30 03:50:04.000000,"{52, 30}"
12058,2022-08-30 04:04:40.000000,"{44, 77, 56, 69}"
12061,2022-08-30 04:07:35.000000,"{24, 79, 5, 56}"
12110,2022-08-30 04:52:22.000000,"{41, 51, 47}"
12133,2022-08-30 05:07:49.000000,"{1, 20}"
12151,2022-08-30 05:18:07.000000,"{65, 37, 15, 84}"
12161,2022-08-30 05:23:20.000000,"{23, 53}"
12170,2022-08-30 05:28:41.000000,"{84, 63}"
12174,2022-08-30 05:32:06.000000,"{22, 56, 45, 66}"
12180,2022-08-30 05:34:42.000000,"{70, 60, 32, 41}"
12239,2022-08-30 06:05:56.000000,"{63, 65, 20}"
12241,2022-08-30 06:06:09.000000,"{60, 56, 1, 74}"
12243,2022-08-30 06:07:27.000000,"{34, 79, 2, 78}"
12260,2022-08-30 06:19:22.000000,"{1, 83, 6, 5, 47}"
12263,2022-08-30 06:20:04.000000,"{19, 47, 29}"
12270,2022-08-30 06:23:58.000000,"{56, 70, 30, 1, 35, 40}"
12271,2022-08-30 06:24:11.000000,"{32, 15}"
12286,2022-08-30 06:35:58.000000,"{30, 21, 24}"
12298,2022-08-30 06:44:36.000000,"{27, 2, 20}"
12307,2022-08-30 06:49:08.000000,"{47, 83, 65}"
12321,2022-08-30 06:55:50.000000,"{20, 19}"
12333,2022-08-30 06:59:37.000000,"{34, 74}"
12342,2022-08-30 07:05:40.000000,"{50, 65, 47}"
12361,2022-08-30 07:13:40.000000,{5}
12386,2022-08-30 07:25:15.000000,"{46, 30}"
12398,2022-08-30 07:29:02.000000,"{72, 50, 16}"
12410,2022-08-30 07:35:32.000000,"{24, 25}"
12417,2022-08-30 07:39:08.000000,"{63, 39, 25, 65}"
12425,2022-08-30 07:42:30.000000,"{77, 4, 65}"
12457,2022-08-30 07:58:03.000000,"{25, 78, 5, 54}"
12466,2022-08-30 08:00:40.000000,{50}
12467,2022-08-30 08:00:49.000000,"{57, 33}"
12468,2022-08-30 08:01:10.000000,"{76, 83, 10, 34, 31, 6}"
12475,2022-08-30 08:03:01.000000,"{50, 62, 40, 5, 24, 42}"
12479,2022-08-30 08:03:54.000000,{12}
12509,2022-08-30 08:13:27.000000,"{50, 3, 20}"
12516,2022-08-30 08:17:56.000000,"{25, 43}"
12544,2022-08-30 08:28:06.000000,"{2, 75}"
12549,2022-08-30 08:29:20.000000,"{53, 53, 30}"
12573,2022-08-30 08:37:10.000000,"{20, 18}"
12576,2022-08-30 08:38:03.000000,"{58, 61, 25, 28}"
12605,2022-08-30 08:47:11.000000,{34}
12612,2022-08-30 08:49:42.000000,"{6, 20, 23, 74, 3}"
12629,2022-08-30 08:54:35.000000,"{62, 29, 2}"
12638,2022-08-30 08:57:27.000000,"{63, 27}"
12647,2022-08-30 09:00:31.000000,"{42, 50, 23}"
12652,2022-08-30 09:02:31.000000,"{40, 32, 79, 81}"
12653,2022-08-30 09:04:16.000000,"{62, 60}"
12655,2022-08-30 09:06:12.000000,"{45, 68, 85}"
12660,2022-08-30 09:07:05.000000,"{10, 6, 53, 25}"
12684,2022-08-30 09:15:06.000000,"{57, 32, 65}"
12688,2022-08-30 09:16:41.000000,"{57, 3, 71, 53}"
12695,2022-08-30 09:18:45.000000,"{17, 46, 84, 2}"
12697,2022-08-30 09:19:49.000000,"{6, 18, 44}"
12715,2022-08-30 09:23:08.000000,"{63, 54}"
12721,2022-08-30 09:25:39.000000,"{25, 15, 35}"
12730,2022-08-30 09:28:17.000000,"{35, 32, 2}"
12738,2022-08-30 09:30:39.000000,"{1, 26, 26, 5}"
12743,2022-08-30 09:31:20.000000,"{10, 77, 51, 68}"
12748,2022-08-30 09:33:14.000000,"{35, 33, 30}"
12789,2022-08-30 09:44:17.000000,"{1, 33}"
12796,2022-08-30 09:45:58.000000,"{57, 32, 84}"
12801,2022-08-30 09:48:31.000000,"{28, 15, 77, 17}"
12805,2022-08-30 09:50:38.000000,"{49, 43}"
12870,2022-08-30 10:12:10.000000,"{71, 16}"
12883,2022-08-30 10:15:29.000000,"{24, 47}"
12888,2022-08-30 10:17:08.000000,"{65, 9}"
12901,2022-08-30 10:20:51.000000,"{47, 15, 64, 7, 68, 74}"
12927,2022-08-30 10:29:46.000000,"{27, 33}"
12935,2022-08-30 10:31:23.000000,"{78, 20, 17}"
12940,2022-08-30 10:32:55.000000,"{23, 38}"
12943,2022-08-30 10:34:09.000000,"{62, 65, 63}"
12960,2022-08-30 10:38:26.000000,"{15, 25, 77}"
12968,2022-08-30 10:41:38.000000,"{31, 8, 5, 37, 20}"
12971,2022-08-30 10:42:56.000000,"{28, 77}"
13019,2022-08-30 11:01:28.000000,"{9, 80, 29, 87, 82}"
13022,2022-08-30 11:02:47.000000,"{60, 39, 71, 50, 57}"
13029,2022-08-30 11:04:11.000000,"{54, 65, 3, 35}"
13036,2022-08-30 11:06:18.000000,"{25, 56, 67}"
13077,2022-08-30 11:19:32.000000,"{23, 4, 74, 23}"
13105,2022-08-30 11:31:27.000000,"{18, 41}"
13126,2022-08-30 11:40:17.000000,"{72, 29, 66, 8, 63}"
13127,2022-08-30 11:40:44.000000,"{46, 64, 67}"
13136,2022-08-30 11:43:20.000000,"{15, 22, 34}"
13138,2022-08-30 11:43:30.000000,"{72, 84, 11}"
13155,2022-08-30 11:48:42.000000,"{74, 14}"
13161,2022-08-30 11:51:39.000000,"{7, 72, 2, 32}"
13162,2022-08-30 11:52:01.000000,{35}
13193,2022-08-30 12:05:19.000000,{70}
13200,2022-08-30 12:10:22.000000,"{79, 23}"
13201,2022-08-30 12:10:38.000000,"{15, 70, 87}"
13202,2022-08-30 12:11:06.000000,"{55, 1, 23, 42}"
13205,2022-08-30 12:11:34.000000,"{59, 74, 1}"
13241,2022-08-30 12:33:32.000000,"{31, 60}"
13254,2022-08-30 12:39:54.000000,{79}
13261,2022-08-30 12:42:04.000000,"{68, 63, 78, 67, 32}"
13315,2022-08-30 13:05:01.000000,"{53, 21, 34, 31, 20}"
13329,2022-08-30 13:09:47.000000,"{67, 84}"
13340,2022-08-30 13:14:13.000000,"{83, 50, 10, 83}"
13354,2022-08-30 13:23:08.000000,"{41, 49, 34}"
13355,2022-08-30 13:23:20.000000,"{65, 57, 71}"
13369,2022-08-30 13:31:56.000000,"{15, 45, 29}"
13375,2022-08-30 13:35:00.000000,"{80, 46, 12, 18}"
13409,2022-08-30 13:53:10.000000,"{3, 48}"
13415,2022-08-30 13:56:17.000000,"{28, 45, 39}"
13424,2022-08-30 13:59:39.000000,{6}
13455,2022-08-30 14:08:17.000000,"{35, 35}"
13465,2022-08-30 14:11:21.000000,"{31, 28, 46, 63}"
13491,2022-08-30 14:20:37.000000,"{20, 45, 62, 5}"
13496,2022-08-30 14:22:14.000000,"{33, 37, 71}"
13501,2022-08-30 14:23:33.000000,"{6, 6}"
13523,2022-08-30 14:30:32.000000,"{66, 40, 57}"
13528,2022-08-30 14:33:10.000000,"{42, 3, 84, 54, 3, 31}"
13546,2022-08-30 14:38:46.000000,{21}
13565,2022-08-30 14:48:56.000000,"{52, 74, 80, 64}"
13568,2022-08-30 14:49:37.000000,"{7, 52}"
13598,2022-08-30 15:01:42.000000,"{50, 14, 83}"
13600,2022-08-30 15:01:45.000000,"{85, 77, 8, 27}"
13602,2022-08-30 15:02:07.000000,{76}
13618,2022-08-30 15:08:59.000000,"{71, 11, 58, 14}"
13627,2022-08-30 15:13:12.000000,"{9, 33}"
13636,2022-08-30 15:16:34.000000,"{19, 70, 32, 62}"
13640,2022-08-30 15:19:20.000000,"{34, 86}"
13646,2022-08-30 15:22:02.000000,"{4, 48, 6, 62}"
13648,2022-08-30 15:22:16.000000,"{25, 76}"
13661,2022-08-30 15:26:44.000000,"{76, 70}"
13664,2022-08-30 15:28:26.000000,"{67, 8, 3, 41}"
13724,2022-08-30 15:50:19.000000,{20}
13735,2022-08-30 15:54:54.000000,"{31, 5, 3}"
13748,2022-08-30 16:00:41.000000,{75}
13761,2022-08-30 16:06:54.000000,"{82, 87, 32}"
13776,2022-08-30 16:13:46.000000,"{63, 7, 52}"
13781,2022-08-30 16:14:33.000000,"{15, 20}"
13782,2022-08-30 16:14:45.000000,"{35, 52, 54}"
13785,2022-08-30 16:15:15.000000,"{65, 39, 14}"
13791,2022-08-30 16:16:50.000000,"{56, 26, 2}"
13803,2022-08-30 16:21:25.000000,"{76, 70, 55}"
13824,2022-08-30 16:30:16.000000,"{5, 54, 31, 77, 60}"
13833,2022-08-30 16:35:10.000000,"{64, 56, 5, 82}"
13852,2022-08-30 16:43:04.000000,"{82, 77}"
13880,2022-08-30 16:53:07.000000,"{3, 42, 74}"
13905,2022-08-30 17:01:08.000000,"{80, 83, 39, 82}"
13923,2022-08-30 17:09:07.000000,"{21, 32, 76, 7}"
13946,2022-08-30 17:15:29.000000,"{11, 5, 65, 63}"
13957,2022-08-30 17:21:39.000000,"{1, 34, 20}"
14012,2022-08-30 17:38:00.000000,"{8, 39, 25}"
14025,2022-08-30 17:41:21.000000,"{79, 25, 67}"
14075,2022-08-30 18:01:55.000000,"{67, 25}"
14107,2022-08-30 18:10:51.000000,"{3, 77, 2, 6, 24}"
14110,2022-08-30 18:11:37.000000,"{64, 67, 70, 53}"
14124,2022-08-30 18:15:04.000000,"{30, 25, 60, 39, 45}"
14137,2022-08-30 18:20:26.000000,"{76, 23, 68, 65, 33}"
14140,2022-08-30 18:21:00.000000,"{63, 56, 33, 26, 77}"
14199,2022-08-30 18:37:03.000000,"{29, 80, 47}"
14210,2022-08-30 18:40:56.000000,"{84, 46, 62}"
14235,2022-08-30 18:47:10.000000,"{26, 47}"
14240,2022-08-30 18:48:51.000000,"{61, 63, 12, 62, 25}"
14244,2022-08-30 18:49:31.000000,"{47, 60, 6}"
14251,2022-08-30 18:50:45.000000,"{81, 37}"
14253,2022-08-30 18:51:14.000000,"{24, 8}"
14294,2022-08-30 19:03:25.000000,"{78, 40, 6}"
14310,2022-08-30 19:07:36.000000,"{69, 34, 28}"
14328,2022-08-30 19:12:35.000000,"{55, 6, 19, 57}"
14332,2022-08-30 19:13:06.000000,"{29, 5}"
14342,2022-08-30 19:16:15.000000,"{77, 58, 74, 20}"
14361,2022-08-30 19:21:05.000000,{33}
14385,2022-08-30 19:29:53.000000,"{51, 83, 26, 56, 9, 62}"
14428,2022-08-30 19:40:33.000000,"{83, 83, 10, 54, 60}"
14438,2022-08-30 19:42:52.000000,"{46, 71, 60}"
14489,2022-08-30 19:56:57.000000,"{26, 84, 41, 53}"
14504,2022-08-30 20:01:53.000000,"{27, 23, 70, 38, 9}"
14522,2022-08-30 20:08:02.000000,"{53, 70}"
14545,2022-08-30 20:14:25.000000,{5}
14553,2022-08-30 20:17:24.000000,{66}
14559,2022-08-30 20:19:02.000000,"{30, 34, 14, 50, 75, 64}"
14562,2022-08-30 20:19:44.000000,"{25, 28, 28, 20}"
14564,2022-08-30 20:19:57.000000,"{40, 57, 34}"
14565,2022-08-30 20:20:09.000000,"{31, 77, 36, 46}"
14570,2022-08-30 20:21:52.000000,"{10, 50}"
14575,2022-08-30 20:23:33.000000,"{25, 62, 33}"
14609,2022-08-30 20:34:21.000000,"{60, 56, 12}"
14610,2022-08-30 20:34:25.000000,"{71, 56, 32}"
14614,2022-08-30 20:35:12.000000,"{12, 71, 27}"
14627,2022-08-30 20:40:05.000000,"{62, 3, 83, 4, 58}"
14638,2022-08-30 20:44:01.000000,{57}
14640,2022-08-30 20:44:39.000000,{84}
14665,2022-08-30 20:53:18.000000,"{40, 42, 19}"
14695,2022-08-30 21:04:47.000000,"{54, 9}"
14705,2022-08-30 21:08:05.000000,"{34, 54, 21, 9}"
14713,2022-08-30 21:10:05.000000,"{84, 38, 15}"
14716,2022-08-30 21:11:15.000000,"{74, 25}"
14721,2022-08-30 21:11:54.000000,"{29, 5}"
14722,2022-08-30 21:11:56.000000,{65}
14730,2022-08-30 21:15:10.000000,"{26, 35, 26}"
14752,2022-08-30 21:22:04.000000,"{45, 18, 21}"
14763,2022-08-30 21:25:37.000000,"{46, 69, 77, 25, 82}"
14769,2022-08-30 21:26:59.000000,"{45, 84, 32, 40, 37}"
14770,2022-08-30 21:27:07.000000,"{16, 54, 71, 82}"
14771,2022-08-30 21:27:18.000000,"{54, 53, 70, 38, 16}"
14776,2022-08-30 21:28:07.000000,"{16, 35, 39, 77}"
14778,2022-08-30 21:29:18.000000,{72}
14788,2022-08-30 21:35:15.000000,"{62, 77, 18}"
14808,2022-08-30 21:40:40.000000,{62}
14842,2022-08-30 21:50:54.000000,"{66, 56, 66}"
14843,2022-08-30 21:51:09.000000,"{6, 45, 24, 20}"
14847,2022-08-30 21:51:54.000000,"{38, 6}"
14855,2022-08-30 21:53:56.000000,{74}
14868,2022-08-30 21:58:23.000000,"{74, 42, 46, 20, 40}"
14881,2022-08-30 22:01:25.000000,"{30, 23, 30}"
14882,2022-08-30 22:01:32.000000,"{60, 25, 14, 56, 15}"
14914,2022-08-30 22:12:45.000000,"{4, 82, 56, 14}"
14932,2022-08-30 22:17:37.000000,"{47, 2, 9, 44}"
14937,2022-08-30 22:18:50.000000,"{79, 39, 5, 66}"
14944,2022-08-30 22:21:35.000000,"{29, 68, 39}"
14954,2022-08-30 22:24:20.000000,"{28, 5}"
14958,2022-08-30 22:25:33.000000,"{84, 83, 38, 70}"
14970,2022-08-30 22:29:40.000000,"{18, 45}"
15021,2022-08-30 22:48:43.000000,"{62, 69, 76}"
15027,2022-08-30 22:51:08.000000,"{12, 64, 56, 1}"
15029,2022-08-30 22:51:34.000000,"{40, 71, 48}"
15032,2022-08-30 22:51:54.000000,"{32, 76, 21, 50, 57, 40}"
15039,2022-08-30 22:54:01.000000,"{14, 77, 28, 34}"
15079,2022-08-30 23:11:58.000000,"{69, 27, 53}"
15117,2022-08-30 23:23:47.000000,"{30, 3, 71}"
15123,2022-08-30 23:25:17.000000,"{12, 67, 18}"
15145,2022-08-30 23:37:00.000000,"{87, 65, 47, 40, 3, 36, 36, 64}"
15147,2022-08-30 23:38:46.000000,"{72, 34, 34}"
15149,2022-08-30 23:40:36.000000,{34}
15164,2022-08-30 23:49:57.000000,{25}
15172,2022-08-30 23:53:52.000000,"{62, 33}"
15185,2022-08-30 23:58:40.000000,"{51, 56}"
15193,2022-08-31 00:02:02.000000,"{40, 77, 46, 53}"
15216,2022-08-31 00:10:11.000000,"{18, 40, 82, 4}"
15251,2022-08-31 00:22:43.000000,"{47, 83, 17}"
15268,2022-08-31 00:30:24.000000,"{35, 76, 47}"
15273,2022-08-31 00:31:48.000000,"{64, 70, 41, 82, 83}"
15284,2022-08-31 00:38:53.000000,"{16, 61, 53}"
15291,2022-08-31 00:40:19.000000,"{35, 26, 87}"
15304,2022-08-31 00:45:02.000000,"{5, 77, 30, 35, 6}"
15315,2022-08-31 00:48:18.000000,"{62, 47, 31, 39}"
15325,2022-08-31 00:52:15.000000,"{7, 36, 33}"
15351,2022-08-31 01:04:40.000000,"{29, 17, 80, 26}"
15352,2022-08-31 01:04:56.000000,"{71, 71, 64, 83, 37}"
15361,2022-08-31 01:06:29.000000,"{78, 33, 82}"
15369,2022-08-31 01:11:19.000000,"{60, 4}"
